"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11","WT13","WT14","WT16","WT18","WT22"
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-02-08","6.26",,"0.00","0.1","7.1","12","24","2","  250","  240",,"16.1","19.0","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-02-09","4.25",,"0.10","1.3","7.9","20","27","18","  260","  250",,"15.0","19.0","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-02-10","8.05",,"0.00","0.0","7.9","18","23","8","  260","  260",,"16.1","19.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-02-11","5.82",,"0.05","1.9","7.1","20","26","10","  340","  340",,"17.0","21.0","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-02-12","7.61",,"0.02","0.5","9.1","15","17","10","  110","  110",,"15.0","18.1","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-02-13","7.83",,"0.00","0.1","9.1","13","18","8","   90","   70",,"14.1","17.0","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-02-14","5.82",,"0.00","0.1","7.9","20","25","14","  310","  310",,"13.0","17.0","    1",,,,,,"    1",,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-02-15","4.92",,"0.28","2.6","7.9","20","28","12","  110","   80",,"16.1","19.9","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-02-16","11.41",,"0.57","4.7","11.0","24","27","15","  280","  280",,"21.0","29.1","    1",,,"    1",,"    1",,"    1",,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-02-17","6.71",,"0.00","0.0","11.0","16","27","3","  310","  300",,"16.1","23.9","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-02-18","6.71",,"0.04","0.8","9.8","21","25","17","  120","  130",,"16.1","19.0","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-02-19","8.50",,"0.00","0.8","11.0","25","32","22","  290","  300",,"18.1","21.0","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-02-20","9.84",,"0.14","6.2","11.8","24","29","19","  300","  330",,"18.1","23.9","    1",,,,,,"    1",,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-02-21","6.71",,"0.00","0.0","16.1","21","32","6","  160","  160",,"12.1","17.0","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-02-22","16.11",,"0.08","0.4","13.0","31","37","28","  270","  270",,"28.0","38.9","    1",,,"    1",,,"    1","    1",,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-02-23","14.99",,"0.01","0.2","11.0","34","38","30","  270","  270",,"25.1","35.1","    1",,,,,,"    1",,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-02-24","13.87",,"0.00","0.0","9.1","39","54","27","  270","  290",,"32.0","48.1","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-02-25","12.30",,"0.00","0.0","5.9","34","35","24","  270","  280",,"23.9","32.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-02-26","6.49",,"0.00","0.0","5.1","29","39","23","  140","  140",,"13.0","17.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-02-27","14.54",,"0.05","0.0","3.9","37","45","30","  270","  280",,"32.0","38.9",,,,,,,"    1",,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-02-28","8.05",,"0.03","0.0","2.0","34","44","26","  140","  130",,"21.0","28.0","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-03-01","19.24",,"0.04","0.8","1.2","38","46","16","  320","  290",,"33.1","47.0","    1",,,,,,"    1",,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-03-02","9.17",,"0.01","0.3","2.0","19","29","11","  320","  320",,"21.0","33.1","    1",,,,,,"    1","    1",,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-03-03","13.20",,"0.00","0.0","0.0","35","44","25","  260","  270",,"23.0","36.0",,,,,,,"    1",,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-03-04","13.87",,"0.01","0.3","0.0","31","35","19","  330","  280",,"23.0","29.1","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-03-05","17.00",,"0.00","0.0","0.0","23","32","17","  290","  290",,"31.1","44.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-03-06","11.63",,"0.00","0.0","0.0","25","27","20","  300","  320",,"21.9","32.0",,,,,,,"    1",,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-03-07","5.37",,"0.00","0.0","0.0","24","32","16","   30","   20",,"14.1","19.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-03-08","7.16",,"0.00","0.0","0.0","26","48","14","  220","  220",,"16.1","21.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-03-09","7.61",,"0.00","0.0","0.0","44","51","33","  350","  330",,"14.1","21.0",,,,,,,"    1",,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-03-10","8.95",,"0.00","0.0","0.0","45","68","27","  230","  230",,"23.9","31.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-03-11","17.22",,"0.08","0.0","0.0","62","71","48","  330","  320",,"35.1","49.0","    1",,"    1",,,,"    1",,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-03-12","17.00",,"0.00","0.0","0.0","48","53","27","  270","  270",,"36.0","45.0",,,,,,,"    1",,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-03-13","13.42",,"0.00","0.0","0.0","31","38","23","  260","  280",,"23.0","31.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-03-14","16.11",,"0.01","0.0","0.0","35","39","23","  340","  350",,"30.0","40.0","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-03-15","9.17",,"0.00","0.0","0.0","23","28","18","  350","  340",,"21.0","28.0",,,,,,,"    1",,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-03-16","8.50",,"0.00","0.0","0.0","29","41","22","  130","  120",,"17.0","21.9",,,,,,,"    1",,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-03-17","4.47",,"0.00","0.0","0.0","38","53","27","   10","   40",,"14.1","18.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-03-18","12.97",,"0.03","0.0","0.0","38","40","31","   40","   40",,"30.0","36.9","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-03-19","11.18",,"0.00","0.0","0.0","30","35","23","   40","   40",,"25.1","34.0",,,,,,,"    1",,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-03-20","6.71",,"0.00","0.0","0.0","36","57","22","  290","  290",,"17.0","21.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-03-21","5.37",,"0.00","0.0","0.0","43","63","27","   30","   30",,"15.0","16.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-03-22","5.59",,"0.00","0.0","0.0","51","69","34","   50","  190",,"14.1","18.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-03-23","6.49",,"0.00","0.0","0.0","51","68","36","  160","  170",,"14.1","18.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-03-24","11.18",,"0.37","0.0","0.0","58","67","50","  210","  210",,"19.9","27.1","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-03-25","9.17",,"0.00","0.0","0.0","61","73","50","  240","  240",,"21.9","28.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-03-26","15.43",,"0.26","0.0","0.0","54","66","39","  260","  260",,"45.0","57.9","    1",,"    1",,,,"    1",,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-03-27","6.26",,"0.00","0.0","0.0","42","52","37","   40","  110",,"13.0","16.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-03-28","17.22",,"0.13","0.0","0.0","48","62","34","  260","  300",,"36.0","53.0","    1",,,,,,"    1",,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-03-29","15.43",,"0.00","0.0","0.0","38","44","33","  310","  290",,"33.1","40.9","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-03-30","12.75",,"0.00","0.0","0.0","47","71","30","  190","  200",,"28.0","38.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-03-31","9.84",,"0.08","0.0","0.0","56","62","38","   10","  200",,"18.1","25.1","    1",,,,,,"    1",,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-04-01","12.97",,"0.11","1.0","0.0",,"38","28","  350","  360","0.0","23.0","31.1","    1","    1",,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-04-02","13.20",,"0.00","0.0","1.2",,"37","25","  290","  290","0.0","23.0","28.0",,,,,,,"    1",,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-04-03","8.50",,"0.01","0.0","0.0",,"50","22","  270","  270","0.0","19.9","23.9",,,,,,,"    1",,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-04-04","7.16",,"0.00","0.0","0.0",,"56","31","   20","   20",,"15.0","18.1","    1",,,,,,"    1",,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-04-05","5.14",,"0.00","0.0","0.0",,"56","32","  310","  340",,"13.0","17.0",,,,,,,"    1",,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-04-06","4.03",,"0.00","0.0","0.0",,"63","30","  110","  120",,"14.1","16.1",,,,,,,"    1",,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-04-07","6.26",,"0.00","0.0","0.0",,"66","47","   20","   30",,"16.1","19.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-04-08","7.61",,"0.00","0.0","0.0",,"78","39","  120","  110",,"21.0","28.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-04-09","10.51",,"0.06","0.0","0.0",,"69","55","  180","  180",,"21.9","29.1",,,,,,,"    1",,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-04-10","9.17",,"0.00","0.0","0.0",,"79","52","  150","  130",,"17.0","25.9",,,,,,,"    1",,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-04-11","10.07",,"1.18","0.0","0.0",,"62","53","  110","  110",,"21.0","27.1","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-04-12","8.72",,"0.25","0.0","0.0",,"55","47","  130","  140",,"17.0","19.9","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-04-13","3.36",,"0.04","0.0","0.0",,"60","40","  320","  310",,"14.1","17.0","    1","    1",,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-04-14","6.26",,"0.00","0.0","0.0",,"64","40","   20","   10",,"16.1","23.0","    1","    1",,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-04-15","10.51",,"0.29","0.0","0.0",,"47","38","  270","  260",,"19.9","23.9","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-04-16","10.07",,"0.35","0.0","0.0",,"42","35","  300","  300",,"21.0","25.9","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-04-17","7.16",,"0.00","0.0","0.0",,"50","41","  270","  270",,"17.0","23.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-04-18","9.62",,"0.00","0.0","0.0",,"58","39","  270","  320",,"17.0","23.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-04-19","9.62",,"0.01","0.0","0.0",,"63","38","  280","  280",,"23.0","31.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-04-20","13.65",,"0.02","0.0","0.0",,"50","34","  270","  270",,"25.1","36.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-04-21","11.41",,"0.29","2.8","1.2",,"36","31","  320","  330",,"21.9","29.1","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-04-22","14.09",,"0.04","0.9","1.2",,"42","27","  300","  290",,"32.0","42.1","    1",,,,,,,"    1",,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-04-23","14.99",,"0.00","0.0","0.0",,"60","27","  270","  280",,"33.1","40.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-04-24","8.72",,"0.00","0.0","0.0",,"66","46","   60","  260",,"16.1","21.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-04-25","12.97",,"0.00","0.0","0.0",,"57","35","  310","  280",,"28.0","34.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-04-26","8.05",,"0.00","0.0","0.0",,"51","33","  320","  310",,"17.0","23.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-04-27","5.59",,"0.04","0.0","0.0",,"72","39","   10","   20",,"13.0","15.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-04-28","6.04",,"0.00","0.0","0.0",,"73","46","  360","  290",,"25.1","32.0",,,"    1",,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-04-29","5.82",,"0.58","0.0","0.0",,"50","46","  260","  270",,"16.1","19.9","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-04-30","19.01",,"0.11","0.0","0.0",,"50","33","  290","  300",,"33.1","45.0","    1",,,,,,"    1",,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-05-01","8.28",,"0.00","0.0","0.0","42","59","33","  260","  280",,"17.0","23.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-05-02","8.72",,"0.03","0.0","0.0","55","62","50","  260","  260",,"19.9","25.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-05-03","7.83",,"0.03","0.0","0.0","54","68","45","   60","   90",,"15.0","18.1","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-05-04","4.70",,"0.07","0.0","0.0","53","71","45","  250","  250",,"16.1","21.0","    1",,,,,,"    1",,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-05-05","13.20",,"0.00","0.0","0.0","53","57","47","  310","  330",,"21.9","30.0","    1",,,,,,"    1",,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-05-06","6.04",,"0.00","0.0","0.0","48","56","38","  320","  320",,"16.1","21.9",,,,,,,"    1",,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-05-07","6.93",,"0.24","0.0","0.0","44","48","42","  360","  360",,"16.1","19.9","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-05-08","8.50",,"0.00","0.0","0.0","46","56","40","  270","  270",,"19.9","25.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-05-09","5.82",,"0.20","0.0","0.0","45","54","36","   50","   50",,"14.1","15.0","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-05-10","10.29",,"0.00","0.0","0.0","48","57","40","  280","  280",,"23.0","29.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-05-11","12.97",,"0.00","0.0","0.0","45","54","36","  280","  280",,"25.1","36.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-05-12","10.51",,"0.01","0.0","0.0","50","62","38","  310","  280",,"18.1","25.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-05-13","7.16",,"0.00","0.0","0.0","56","68","42","   10","   10",,"16.1","19.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-05-14","6.49",,"0.00","0.0","0.0","57","70","41","  290","  290",,"16.1","21.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-05-15","5.82",,"0.00","0.0","0.0","58","71","42","  280","  290",,"14.1","19.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-05-16","4.47",,"0.00","0.0","0.0","59","72","46","   60","   60",,"16.1","19.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-05-17","5.82",,"0.00","0.0","0.0","61","75","49","   20","   30",,"15.0","19.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-05-18","6.49",,"0.00","0.0","0.0","64","80","49","  290","  290",,"15.0","18.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-05-19","5.37",,"0.00","0.0","0.0","67","82","51","   20","   20",,"14.1","16.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-05-20","5.37",,"0.00","0.0","0.0","70","88","56","   10","   40",,"15.0","19.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-05-21","8.72",,"0.00","0.0","0.0","75","89","59","  280","  250",,"17.0","23.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-05-22","10.51",,"0.03","0.0","0.0","72","83","63","  290","  280",,"23.0","31.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-05-23","9.84",,"0.00","0.0","0.0","68","78","55","  360","  360",,"23.9","29.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-05-24","5.14",,"0.00","0.0","0.0","60","70","49","   30","   60",,"15.0","19.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-05-25","11.86",,"0.00","0.0","0.0","70","88","55","  270","  260",,"25.1","35.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-05-26","13.42",,"0.10","0.0","0.0","75","83","61","  280","  270",,"35.1","46.1","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-05-27","7.38",,"0.00","0.0","0.0","59","63","48","  320","  360",,"16.1","21.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-05-28","15.43",,"0.57","0.0","0.0","47","51","40","   60","   60",,"23.9","32.0","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-05-29","10.51",,"0.00","0.0","0.0","49","59","44","   60","   30",,"19.9","23.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-05-30","5.82",,"0.00","0.0","0.0","53","63","39","   40","   40",,"17.0","23.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-05-31","7.61",,"0.00","0.0","0.0","57","72","41","  250","  270",,"17.0","23.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-06-01","6.93",,"0.00","0.0","0.0","64","77","54","  260","  270",,"17.0","25.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-06-02","5.37",,"0.01","0.0","0.0","64","78","51","  210","  220",,"14.1","18.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-06-03","5.82",,"0.17","0.0","0.0","67","74","62","  270","  260",,"17.0","23.9","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-06-04","9.40",,"0.00","0.0","0.0","69","81","58","  270","  260",,"21.0","27.1","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-06-05","15.88",,"0.00","0.0","0.0","76","87","65","  260","  260",,"31.1","42.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2021-06-06","10.51",,"0.00","0.0","0.0","76","89","62","  270","  270",,"23.9","28.0",,,,,,,,,,,,,,
